1026	певец, певцы  32–33, 82, 92, 137, 297, 354, 362, 375, 511, 520, 547, 562, 614
1027	Первая Пхалгуни  597
1028	песнопения  297
1029	пинда  558
1030	пишачи  56, 132, 507
1031	планеты  25, 132, 199, 501–502, 529, 547, 574, 617
1032	пять (семь, девять) планет  45, 57, 99, 128, 192, 350, 360, 509
1033	погребальная жертва  75, 201, 530, 580, 584
1034	подвижник, подвижники  28, 252, 381, 383, 385, 392
1035	прадакшина  512, 516, 557
1036	прана  547
1037	предки  13, 25, 40, 93, 114, 131, 145, 165, 185, 309, 329, 339, 401, 412, 419, 422–423, 425, 427, 430, 433, 437, 442, 449, 451–452, 454–455, 461, 501, 527, 530, 544, 547, 550, 558, 579–581, 583–585, 599, 602
1038	пуджа  105, 513, 524
1039	пурохита  597–598
1040	пут  449, 550, 584, 611
1041	путра  449, 584
1042	Путь богов (Млечный путь)  353, 561
1043	Пушья  13, 22, 24–27, 35, 39, 78, 81, 137, 500, 510, 519–520
1044	пять первоэлементов  587
1045	раджапутра  549
1046	раджасуя  419, 511, 575
1047	разум  9, 15, 25, 31, 45, 53, 57–59, 61, 63, 74, 76, 78, 80, 96–97, 103, 112, 116, 119–120, 123, 146, 149, 166, 169–170, 175, 180, 196, 200, 213, 215, 218, 220, 224, 247, 253, 265, 269, 273, 280, 287, 295–296, 312, 319, 321, 323–324, 329, 336, 338, 340–341, 345, 347, 367, 371, 381–382, 402, 422, 443, 445–446, 454, 456, 512, 517, 547, 554, 556–557, 576, 601, 605, 610–611
1048	раковина  356
1049	ракшасы, ракшаси  4, 44, 56, 132, 205, 312, 331, 478–479, 491, 505, 507, 531, 550, 600, 602, 606, 610, 612–614
1050	раса=1
1051	амрита, или напиток бессмертия  23, 38, 134, 389, 401, 501–502, 519, 608
1052	сома  79, 83, 132–133, 212, 279, 385, 390, 455, 511, 529, 532, 567–568, 572, 585, 592, 597–598, 601, 611–612
1053	Ригведа см. Веды
1054	риши  12, 18, 21, 23, 25, 28–29, 31, 34, 38, 42, 50, 54, 57, 61, 70, 73, 76–77, 79, 81, 87, 92, 95–96, 99, 102, 104, 106, 110, 113, 118, 121, 126, 130–136, 140, 143, 145–146, 149, 154, 158, 163, 167, 174, 178–179, 181, 186, 188, 192, 198, 200, 204, 206, 210, 214, 218, 220, 224, 226, 228, 232, 235, 242, 246, 250–255, 258, 260, 262, 266, 270, 274, 276–277, 280, 282, 285–288, 296, 299, 303, 307, 310, 312, 316, 321, 327, 330, 334, 341, 343, 345–346, 349, 351, 354, 356, 360, 363, 365, 368, 371, 374, 377, 380–381, 383–384, 386, 391, 394–396, 399, 401–404, 407, 411, 413–414, 418, 426, 429–430, 435, 439, 444, 448–450, 452, 454–455, 457, 460–461, 463, 465–466, 468, 470–471, 474, 477–483, 489–492, 501, 515, 534, 538, 541, 546, 549, 567, 570, 573, 587, 591, 595–598, 600, 604–605, 607, 609–610
1055	брахмариши  175, 600
1056	девариши или божественные риши  465, 597, 605, 609
1057	махариши, или великие риши  61, 131–132, 135, 253, 255, 276, 455, 465–466, 587, 591, 595–598, 600, 607, 609–610
1058	царственные риши  21, 61, 226, 449, 463, 466, 534
1059	Самаведа см. Веды
1060	саманы (песнопение)  557
1061	самхита  587, 619
1062	сандалии  391, 467–470, 476–477
1063	свастика  378, 565
1064	сваямвара  486–487, 489, 523
1065	святилище  19–20, 94, 158, 262, 342, 384, 500, 524, 540
1066	Сиддха см. Риши
1067	сиддхи  131, 255, 403, 541, 551
1068	сказители  32, 92, 137, 296–297, 305, 375, 520, 547
1069	Смерть  66, 108, 442, 515
1070	смрити  132, 498, 518–519
1071	собрание  12, 18–20, 22, 51, 304, 311, 356–358, 445, 488, 582
1072	советник, советники  4, 11, 23, 77, 80, 86, 160, 279, 307–308, 313, 349, 351, 360, 362, 380–381, 387, 419–420, 425, 439, 462, 467, 469–470, 475, 510, 549, 559, 575–577, 584, 588–590, 598, 601–602, 604, 607–608, 614–615
1073	созерцание
1074	Солнечная династия  547, 587, 594–597, 599, 601–603, 605, 607–614, 616–617
1075	сома см. ракшасы, ракшаси
1076	сыновья (сыны) Кашьяпы и Адити, или Адитьи, или сыновья (сыны) Адити, или суры, или боги  4, 7–8, 10–12, 15–17, 21, 23, 25, 44–45, 53, 56–57, 71, 74, 78–79, 85, 93, 98, 114, 124, 129, 131–136, 145, 147, 153, 164–165, 171–172, 208, 227–229, 233, 236, 240, 244, 260–262, 278, 295, 306, 332, 339–340, 353, 356, 369, 377, 380, 384–385, 391, 394–395, 419, 423–425, 429, 438, 445, 448, 452, 454–456, 458, 482–483, 485, 490, 497–498, 500–501, 509, 511, 516, 518–520, 525–526, 536, 538, 540–542, 546, 561–562, 566–567, 569, 576–578, 580–581, 583, 585, 591, 594–604, 607–610, 612–614, 616
1077	сыновья (сыны) Кашьяпы и Дану, или данавы  78, 208, 228, 395, 430, 531, 579
1078	сыновья (сыны) Кашьяпы и Дити, или сыновья (сыны) Дити, или асуры  10, 44, 233, 369, 531, 545, 596, 598, 601, 607, 612–614
1079	шудры см. варны
1080	Указатель флоры и фауны
1081	акула, акулы  273, 345, 510
1082	алоэ  76, 90, 93, 319, 343, 391, 473–474
1083	амалака  386, 388, 400
1084	амра  400
1085	анкола  400, 570
1086	аришта  400, 570
1087	асана  400, 570
1088	ашвакарна  415
1089	ашваттха  388, 568
1090	ашока  51, 549, 596
1091	бадари  255, 400, 433
1092	баньян  242, 257
1093	бибхитака, или вибхитака  388, 568
1094	биджака  400, 570
1095	биджапурака  386, 567, 570
1096	билва  259, 386, 388, 400
1097	бхавья  400, 570
1098	бхаллатака  259, 540
1099	бхурджа  401, 571
1100	варана  400, 570
1101	вену  400, 570
1102	ветра  213, 262, 276, 298, 400, 410, 482, 556, 570, 599, 607, 615
1103	дарбха  26, 82, 416, 433, 436, 580
1104	дельфин, дельфины  229, 397, 510
1105	деодар  343
1106	джамбу  256, 388, 400, 539, 568, 601
1107	джати  388, 568
1108	джримбха  176, 526
1109	дхава  400
1110	дханвана  400, 570
1111	ингуди  229, 373–374, 432, 436–437, 535, 564, 579
1112	индури  433
1113	калаханса  562
1114	капиттха  386, 567
1115	карникара  394, 569
1116	каша  54, 150, 390, 508, 522, 595, 604
1117	кашмарья  400, 570
1118	киншука, или палаша  259, 283–284, 540, 545
1119	ковидара, или ковидра  363, 406, 563
1120	кокила  539
1121	кояштибха  539
1122	краунча  51, 192, 343, 349, 435
1123	крокодил, крокодилы  144, 229, 472, 510
1124	куша  32, 77, 93, 131, 141, 150, 183, 208, 279, 373, 401, 414–415, 463, 527, 596, 598, 600, 602, 604–606
1125	куштха  401, 571
1126	кхадира  279
1127	кхарджура  567
1128	лань, лани  53, 85–86, 109, 128, 154, 172, 182, 187, 251–252, 254, 285, 374, 396–398, 414–415, 434, 490, 518, 538
1129	лодхра  400, 570
1130	мадхука  400, 570
1131	макара  87, 510
1132	малати  388, 568
1133	маллика  388, 568
1134	нимба  175, 526
1135	нипа  400, 570
1136	павлин  361
1137	падмака  343, 557
1138	панаса  386, 400, 567
1139	прияка  317, 553
1140	прияла  400, 570
1141	пуннага  401, 571
1142	ратханга  571
1143	саллаки  255, 539
1144	сандал  19, 49, 76, 90, 93, 164, 297, 319, 343, 390–391, 473–474, 525, 592
1145	сарала  343, 388, 557, 568
1146	саранга  545
1147	тала  388, 415
1148	тамалака  388, 568
1149	тилака  47, 388, 400, 494, 506, 568
1150	тиндука  400
1151	тиниша  400, 570
1152	удумбара  77, 510
1153	чакравака  228, 435, 563, 571
1154	чампака  51, 506
1155	черепаха, черепахи  604
1156	чута  386, 567
1157	шала, или сала  318, 323, 405, 410, 413, 415
1158	шара  150, 522
1159	шиншапа  388, 568
