631	[No Paragraph Style]	a-Юдхаджит=1  315, 322, 355, 497, 551, 562, 617
632	[No Paragraph Style]	a-брат матери Бхараты  497
633	[No Paragraph Style]	a-дядя Бхараты  562
634	[No Paragraph Style]	a-сын царя (государя) Кекаи  617
635	[No Paragraph Style]	a-Юдхаджит=2  315, 322, 355, 497, 551, 562, 617
636	[No Paragraph Style]	a-Яду  617
637	[No Paragraph Style]	a-Яма  11, 49, 66, 89, 109, 133, 188, 274, 292, 294, 307, 325, 433, 506, 514, 521, 539, 545–546, 551, 567, 580, 595, 599, 602–603, 608, 611, 617
638	[No Paragraph Style]	a-Антака  109, 514, 595
639	[No Paragraph Style]	a-бог смерти  111, 506, 514, 521, 545–546, 551, 595, 603, 611, 617
640	[No Paragraph Style]	a-Дхармараджа  291–292, 546, 602
641	[No Paragraph Style]	a-Кала  603
642	[No Paragraph Style]	a-сын Вивасвата  292, 295, 458, 546, 607
643	[No Paragraph Style]	a-Ямуна  81, 250–251, 255, 257–258, 317, 441, 471, 510, 538–539, 566, 569, 603, 605, 610, 617
644	[No Paragraph Style]	a-дочь Солнца  255, 257, 539
645	[No Paragraph Style]	a-Яяти  29, 70, 115, 118, 267, 345, 502, 509, 516, 541, 587, 617
646	[No Paragraph Style]	a-сын Нахуши=2  461, 502, 587, 617
647	Общее название указателя	Указатель географических названий
648	[No Paragraph Style]	b-Абхикала  550
649	[No Paragraph Style]	b-Айладхана  552
650	[No Paragraph Style]	b-Айодхья  193, 200, 205, 224, 226, 230, 233, 249, 272, 275, 302, 318, 403, 431, 471, 474, 528, 594
651	[No Paragraph Style]	b-Акурвати  316, 552
652	[No Paragraph Style]	b-Амаравати  503, 510, 553, 595
653	[No Paragraph Style]	b-город Индры  354
654	[No Paragraph Style]	b-Анга  54, 595
655	[No Paragraph Style]	b-Аншудхана  552
656	[No Paragraph Style]	b-Апаратала  596
657	[No Paragraph Style]	b-ашрама  582–583
658	[No Paragraph Style]	b-Бахлика  550, 596
659	[No Paragraph Style]	b-Бинду  596
660	[No Paragraph Style]	b-Бхаратаварша  601
661	[No Paragraph Style]	b-Бхарунда  552
662	[No Paragraph Style]	b-Бхогавати  415, 574, 597
663	[No Paragraph Style]	b-Бхригупрасравана  597
664	[No Paragraph Style]	b-Бхригутунга  597
665	[No Paragraph Style]	b-Вайджаянта  505
666	[No Paragraph Style]	b-Вайкунтха  528
667	[No Paragraph Style]	b-Ванаю  598
668	[No Paragraph Style]	b-Ванга  54, 598
669	[No Paragraph Style]	b-Варутха  553
670	[No Paragraph Style]	b-Васваукасара  571, 598
671	[No Paragraph Style]	b-Васумати  599
672	[No Paragraph Style]	b-Ватса  537
673	[No Paragraph Style]	b-Ведашрути  225, 534, 599
674	[No Paragraph Style]	b-Видарбха  599
675	[No Paragraph Style]	b-Видеха  599
676	[No Paragraph Style]	b-Виндхья  508, 599, 611
677	[No Paragraph Style]	b-Випаша  550, 599
678	[No Paragraph Style]	b-Вираматсья  552
679	[No Paragraph Style]	b-Вишала=1  599
680	[No Paragraph Style]	b-Вишала=2  599
681	[No Paragraph Style]	b-Вишнупада  550, 600
682	[No Paragraph Style]	b-Гандхамадана  538, 600
683	[No Paragraph Style]	b-Гая  583, 600
684	[No Paragraph Style]	b-Гималаи  467
685	[No Paragraph Style]	b-Гиривраджа  600
686	[No Paragraph Style]	b-Гокарна  600
687	[No Paragraph Style]	b-Гомати  225, 317, 534, 553, 600
688	[No Paragraph Style]	b-Грихи  316, 551
689	[No Paragraph Style]	b-Дандака  101, 326, 513, 590, 601
690	[No Paragraph Style]	b-Дардура  510, 567, 601
691	[No Paragraph Style]	b-Джамбудвипа  601
692	[No Paragraph Style]	b-Джамбупрастха  553
693	[No Paragraph Style]	b-Джанастхана  590, 602
694	[No Paragraph Style]	b-Дравида  54, 602
695	[No Paragraph Style]	b-Дхармавардхана  552, 602
696	[No Paragraph Style]	b-Дхармаранья  602
697	[No Paragraph Style]	b-Икшумати  309, 550, 603
698	[No Paragraph Style]	b-Индия  601, 612
699	[No Paragraph Style]	b-Индрашира  551
700	[No Paragraph Style]	b-Иравата  551
701	[No Paragraph Style]	b-Кайласа  84, 603, 607
702	[No Paragraph Style]	b-Калинганагара  553, 603
703	[No Paragraph Style]	b-Калинди  255–257, 459–460, 539, 603
704	[No Paragraph Style]	b-Камбоджа  604
705	[No Paragraph Style]	b-Кампилья  604
706	[No Paragraph Style]	b-Капивати  317, 553, 604
707	[No Paragraph Style]	b-Карманаса  604
708	[No Paragraph Style]	b-Каруша  604
709	[No Paragraph Style]	b-кауравы  605
710	[No Paragraph Style]	b-Каушамби  537, 604, 606
711	[No Paragraph Style]	b-Каушики  604, 612
712	[No Paragraph Style]	b-Каши  54, 508, 595, 604
713	[No Paragraph Style]	b-кекаи  12, 499, 603, 617
714	[No Paragraph Style]	b-Кекая  605
715	[No Paragraph Style]	b-Кишкиндха  605
716	[No Paragraph Style]	b-Косала, или Кошала  605
717	[No Paragraph Style]	b-Кулинга  550, 552, 605
718	[No Paragraph Style]	b-Куру  385, 549–550, 567, 605, 615
719	[No Paragraph Style]	b-Куруджангала  550, 605
720	[No Paragraph Style]	b-Кутика  553
721	[No Paragraph Style]	b-Кутикоштика  552
722	[No Paragraph Style]	b-Кушаплава  606
723	[No Paragraph Style]	b-Лохитья  553
724	[No Paragraph Style]	b-Магадха  54, 606
725	[No Paragraph Style]	b-Магадхи  600, 606, 610, 613
726	[No Paragraph Style]	b-Майнака  606
727	[No Paragraph Style]	b-Малада  606
728	[No Paragraph Style]	b-Малая  567, 606
729	[No Paragraph Style]	b-Мальявати  262, 541
730	[No Paragraph Style]	b-Манаса  571, 607
731	[No Paragraph Style]	b-Мандакини  393, 397, 402–404, 414–415, 433, 436, 440, 444, 469, 541, 568, 571–572
732	[No Paragraph Style]	b-Мандара  607
733	[No Paragraph Style]	b-Матсья  54, 607, 619
734	[No Paragraph Style]	b-Махендра  175, 608
735	[No Paragraph Style]	b-Маходая  608
736	[No Paragraph Style]	b-Меру  22, 79, 84, 86, 90, 195, 328, 375, 529, 554, 595, 601, 608–609
737	[No Paragraph Style]	b-Кедарнатх  608
738	[No Paragraph Style]	b-Митхила  608
739	[No Paragraph Style]	b-Налини  402, 571, 591, 608
740	[No Paragraph Style]	b-Нандана  549, 596, 609
741	[No Paragraph Style]	b-Нандиграма  609
742	[No Paragraph Style]	b-нишады  365, 378, 563
743	[No Paragraph Style]	b-обитель  49, 66, 110, 162, 188, 251, 256, 274, 289, 292, 294, 384, 392, 413, 454, 469, 479–480, 506, 517, 538, 540, 545, 564, 566, 573, 585, 591, 597, 606, 614
744	[No Paragraph Style]	b-обитель Бхарадваджи  469
745	[No Paragraph Style]	b-обитель Бхригу  597
746	[No Paragraph Style]	b-обитель Вальмики  540, 614
747	[No Paragraph Style]	b-обитель Рамы  413, 573
748	[No Paragraph Style]	b-обитель Триджаты  162
749	[No Paragraph Style]	b-обитель Ямы  49, 66, 188, 274, 292, 294, 506
750	[No Paragraph Style]	b-Павани  609
751	[No Paragraph Style]	b-Пампа  609
752	[No Paragraph Style]	b-пандавы  605
753	[No Paragraph Style]	b-Панчала  549, 609
754	[No Paragraph Style]	b-Прагвата  552
755	[No Paragraph Style]	b-Праламба  609
756	[No Paragraph Style]	b-Праяга  510, 538, 566, 610
757	[No Paragraph Style]	b-Аллахабад  510, 538, 566, 610
758	[No Paragraph Style]	b-Пушкары, или Пушкара  610
759	[No Paragraph Style]	b-Раджагриха  504, 610
760	[No Paragraph Style]	b-Рикшавата  611
761	[No Paragraph Style]	b-Ришьямука  611
762	[No Paragraph Style]	b-Санкашья  612
763	[No Paragraph Style]	b-Сарасвати  316, 552, 612
764	[No Paragraph Style]	b-Сараю  162, 180, 226, 284, 286, 288–289, 343, 403, 557, 594, 607, 612
765	[No Paragraph Style]	b-Сарватиртха  553
766	[No Paragraph Style]	b-Саувира  54, 612
767	[No Paragraph Style]	b-Саугандхика  571
768	[No Paragraph Style]	b-Саураштра  54, 612
769	[No Paragraph Style]	b-Синдху  54, 612
770	[No Paragraph Style]	b-Сита  26–27, 29, 65, 88–89, 91, 136–138, 143–146, 152–154, 158–159, 163–164, 169, 182–187, 191, 193–195, 197, 215, 222, 233, 243–245, 249, 251, 253, 255–257, 260, 267, 270, 274–277, 300, 325, 369, 372–373, 375, 402, 404, 432, 438, 468, 478, 482, 485–486, 490–491, 502, 508, 514, 520, 522, 524–525, 531, 543, 569, 601, 612, 615
771	[No Paragraph Style]	b-Стханумати  317, 553
772	[No Paragraph Style]	b-Судама  552, 613
773	[No Paragraph Style]	b-Судаман  550, 613
774	[No Paragraph Style]	b-Судхарма  355, 562
775	[No Paragraph Style]	b-Сумагадхи  606, 613
776	[No Paragraph Style]	b-Сучакшу  613
777	[No Paragraph Style]	b-Сьяндика  534, 614
778	[No Paragraph Style]	b-Тамаса  213, 614
779	[No Paragraph Style]	b-Теджобхибхавана  550
780	[No Paragraph Style]	b-Торана  552
781	[No Paragraph Style]	b-Удджихана  553
782	[No Paragraph Style]	b-Уттарага  553
783	[No Paragraph Style]	b-Уттара-куру  614
784	[No Paragraph Style]	b-хайхаи  459
785	[No Paragraph Style]	b-Хастинапура  549, 615
786	[No Paragraph Style]	b-Хастиприштака  553
787	[No Paragraph Style]	b-Хладини  316, 615
788	[No Paragraph Style]	b-Чайтраратха  552, 567–568
789	[No Paragraph Style]	b-Читракута  393, 397, 399, 401, 412, 434, 540, 561, 570, 615
790	[No Paragraph Style]	b-Шалмали  309, 550, 616
791	[No Paragraph Style]	b-Шараданда  550, 616
792	[No Paragraph Style]	b-Шатадру  316, 550, 552, 616
793	[No Paragraph Style]	b-Шилаваха  552, 616
794	[No Paragraph Style]	b-Шона  604, 606, 616
795	[No Paragraph Style]	b-Шрингавера  535, 616
796	[No Paragraph Style]	b-Экасала  553, 617
797	Общее название указателя	Предметно-терминологический указатель
798	[No Paragraph Style]	c-агнихотра  538, 575
799	[No Paragraph Style]	c-ад  113, 151, 187, 330–331, 358, 427, 449–450, 454, 515, 584
800	[No Paragraph Style]	c-адхикриты  561
801	[No Paragraph Style]	c-акаша (пустое пространство, эфир)  458, 587
802	[No Paragraph Style]	c-алтарь  48, 75, 133, 145, 158, 201, 415–416, 486, 490, 538, 540, 560, 580, 592
803	[No Paragraph Style]	c-анвикшики  576
804	[No Paragraph Style]	c-апсара, апсары  53, 228, 388, 567, 594, 600–601, 608, 610–613
805	[No Paragraph Style]	c-арии  21, 501, 508, 518
806	[No Paragraph Style]	c-атман  549, 555, 577
807	[No Paragraph Style]	c-ашвамедха  419
808	[No Paragraph Style]	c-ашрамы  582–583
809	[No Paragraph Style]	c-брахмачарья, ученик  427, 524, 536, 582–583
810	[No Paragraph Style]	c-ванапрастха, отшельник  57, 107, 121, 130, 132, 144–145, 177, 182, 188, 218, 242, 285–286, 290, 345, 409, 416, 439, 459, 477, 480, 499, 512, 518, 521–522, 535, 538, 546, 583, 599, 607, 611, 613, 616
811	[No Paragraph Style]	c-грихастха, гархастха, домохозяин  446, 582–583
812	[No Paragraph Style]	c-саньяса, аскет  100, 107, 113, 189, 231, 242–243, 285–286, 288–290, 294, 327, 415, 446, 451, 521, 536, 543, 545, 547, 574, 582–583
813	[No Paragraph Style]	c-аюрведа  602
814	[No Paragraph Style]	c-бали  75, 509, 519, 596, 598
815	[No Paragraph Style]	c-барабан  12, 354, 561, 602
816	[No Paragraph Style]	c-белый зонт  13, 19, 103, 410, 499
817	[No Paragraph Style]	c-брахман, брахманы  8–9, 13–14, 16, 18–20, 25, 35, 73, 77, 79, 81, 89, 129, 134, 137, 147–148, 153, 157–163, 167, 175, 206, 211–212, 244, 278, 292, 304–305, 307, 309, 314, 318, 326, 344, 355, 362, 379–380, 411, 419, 422–424, 451, 456–457, 498, 500–501, 511, 519, 521, 523, 532, 537, 549, 558, 566, 578, 580, 584, 610
818	[No Paragraph Style]	c-брахмачарин  562
819	[No Paragraph Style]	c-буддхи  576
820	[No Paragraph Style]	c-бхуты  56, 135, 507–508
821	[No Paragraph Style]	c-бытие  444, 571, 582
822	[No Paragraph Style]	c-вадава, или бадава  542
823	[No Paragraph Style]	c-сын Аурвы  542
824	[No Paragraph Style]	c-вадака  511
825	[No Paragraph Style]	c-ваджапея  532
826	[No Paragraph Style]	c-вайдья (умник, ученый, врач)  4, 159, 421, 424, 575
827	[No Paragraph Style]	c-ванара (рикша, гопучха, голангула)  611
828	[No Paragraph Style]	c-варны  94, 446, 516, 546, 582, 610
829	[No Paragraph Style]	c-брахманы  8–9, 13–14, 16, 18–20, 25, 35, 73, 77, 79, 81, 83, 89, 105, 129, 134, 137, 147–148, 153, 157–163, 167, 175, 206, 211–213, 243–244, 278, 292, 303–305, 307, 309, 314, 318, 326, 343–344, 355, 360, 362, 379–380, 411, 419, 422–424, 451, 456–457, 475, 491, 498, 500–501, 511, 515, 519, 521, 523, 532, 537, 549, 557–558, 566, 576, 578, 580, 584, 586, 588, 610
830	[No Paragraph Style]	c-вайшьи  287, 360, 422, 546–547
831	[No Paragraph Style]	c-кшатрии  47, 243, 279, 289–290, 294, 306, 355, 360, 422, 498, 500, 511, 515, 537, 549, 558, 582, 610–611
832	[No Paragraph Style]	c-шудры  287, 546–547
833	[No Paragraph Style]	c-васу  598–599
834	[No Paragraph Style]	c-вахана  600
835	[No Paragraph Style]	c-веданги  9, 16, 78
836	[No Paragraph Style]	c-веды  9, 16, 74, 78, 105, 129, 134, 137, 213, 292, 318, 513, 518, 521, 534, 562, 576–577, 582–583, 597, 599, 609, 611–612
837	[No Paragraph Style]	c-Атхарваведа  568
838	[No Paragraph Style]	c-Ригведа  505, 515, 568, 571, 583, 591, 594–602, 607, 610, 612, 615, 617, 619–620
839	[No Paragraph Style]	c-Самаведа  343, 557
840	[No Paragraph Style]	c-верхний мир (небо)  8, 11, 22, 25, 31, 50–52, 56, 70–72, 75–76, 85–86, 93–94, 107, 113, 115, 118, 129, 132, 135, 141–142, 151–154, 164, 168, 172, 185, 190, 195, 199, 203, 220, 223–224, 228, 249, 253, 275, 284, 290, 293–295, 300, 302–304, 306, 317, 323, 330–331, 342, 345, 348, 350, 354, 356–357, 362, 366, 379, 385–389, 391, 394, 396–399, 401, 405, 417, 426, 428–432, 434–435, 437, 440–441, 443, 451, 453–456, 459, 466, 472–473, 475, 483, 485, 487, 490, 499, 502, 506, 509–510, 516–517, 520, 522, 525, 535, 539, 541, 543, 546–547, 562, 564, 568, 587, 589, 592, 595, 608–609, 611–612, 614, 616
841	[No Paragraph Style]	c-видьядхары  400, 570–571
842	[No Paragraph Style]	c-вина  111, 181, 338, 382, 384–385, 388–389, 428, 473, 598, 613
843	[No Paragraph Style]	c-виная  528
844	[No Paragraph Style]	c-Вишакха  199, 529
845	[No Paragraph Style]	c-гандхарвы, гандхарви  56, 385, 391, 466, 552, 601, 612, 614–615
846	[No Paragraph Style]	c-гетеры  20, 77, 178, 234, 297
847	[No Paragraph Style]	c-гуру  31, 66, 98, 111, 157, 186, 285, 292, 337, 339, 350, 359, 365, 411, 445, 454–455, 462, 469, 484, 503, 514, 516, 523, 529, 545, 559, 570, 573–574, 582, 585
848	[No Paragraph Style]	c-дайтьи  132, 134, 519, 596, 598, 602
849	[No Paragraph Style]	c-дакшина  519, 547
850	[No Paragraph Style]	c-дандаки  44, 513, 602
851	[No Paragraph Style]	c-дваждырожденные  32, 39, 60, 81, 147, 157, 212, 278, 377, 450, 456, 511, 532, 546
852	[No Paragraph Style]	c-джата (косица)  285, 536
853	[No Paragraph Style]	c-джьештха  590
854	[No Paragraph Style]	c-династия  502, 547, 562, 587, 594–597, 599, 601–603, 605, 607–614, 616–617
855	[No Paragraph Style]	c-дхармашастра  576
856	[No Paragraph Style]	c-дыхание  9, 27, 234, 278, 295, 498, 535, 547
857	[No Paragraph Style]	c-евнухи  297
858	[No Paragraph Style]	c-жертва, или возлияние на огне  25, 31, 75, 105–106, 129, 133–134, 145, 152, 158, 165, 179, 201, 205, 212–213, 231, 244, 251, 258, 260–261, 268, 279, 291–292, 304, 306, 318, 320, 335, 339, 343, 373, 394, 414, 419, 425, 429, 439–440, 449, 452, 454, 457, 472, 479, 491, 513, 518–519, 524, 527–528, 530–531, 538–540, 547, 556–557, 579–580, 583–584, 586–587, 597, 610, 614
859	[No Paragraph Style]	c-жертвенная пища  433, 452, 580
860	[No Paragraph Style]	c-жертвенная утварь  472
861	[No Paragraph Style]	c-жертвенник  151, 262, 306, 472, 479, 540, 590
862	[No Paragraph Style]	c-жертвенное возлияние  472
863	[No Paragraph Style]	c-жертвенное масло (жир)  134
864	[No Paragraph Style]	c-жертвенный дар  579
865	[No Paragraph Style]	c-жертвенный дар (подношение, приношение)  519, 579
866	[No Paragraph Style]	c-жертвенный напиток  612
867	[No Paragraph Style]	c-жертвенный огонь  556, 594
868	[No Paragraph Style]	c-жертвенный рис  134
869	[No Paragraph Style]	c-жертвенный хворост  131
870	[No Paragraph Style]	c-жертвоприношение предкам  584
871	[No Paragraph Style]	c-заклинание  134
872	[No Paragraph Style]	c-Бала  596
873	[No Paragraph Style]	c-Варуна  7, 79, 83, 89, 132, 157, 307, 487, 497, 523, 567, 594–595, 597–598
874	[No Paragraph Style]	c-Дайтья  519
875	[No Paragraph Style]	c-Макара  510
876	[No Paragraph Style]	c-Сатьяван  149, 521–522, 603, 612
877	[No Paragraph Style]	c-знамя Индры, или знамя Шакры, или знамя супруга Шачи.  278, 344, 346, 544, 555, 558
878	[No Paragraph Style]	c-йога  554
879	[No Paragraph Style]	c-йоджана  410, 538
880	[No Paragraph Style]	c-кавья  603, 610, 617
881	[No Paragraph Style]	c-каларатри (ночь гибели мира)  204, 327, 530
882	[No Paragraph Style]	c-кальпа  530, 542, 607
883	[No Paragraph Style]	c-картика  590
884	[No Paragraph Style]	c-каштха  519
885	[No Paragraph Style]	c-киннари  50–51, 53, 65, 110, 506
886	[No Paragraph Style]	c-киннары  254, 397, 400, 569, 571
887	[No Paragraph Style]	c-коти  313, 526
888	[No Paragraph Style]	c-Криттики  605
889	[No Paragraph Style]	c-кроша  255, 258, 380, 538, 543, 566
890	[No Paragraph Style]	c-локаятики (неверующие брахманы)  422, 576, 584, 586
891	[No Paragraph Style]	c-лотосоокий, лотосоокая  24, 53, 71, 142, 177, 223, 236, 259, 322, 438
892	[No Paragraph Style]	c-Лунная династия  609, 617
893	[No Paragraph Style]	c-магадхи  600, 606, 610, 613
894	[No Paragraph Style]	c-мала  275, 519
895	[No Paragraph Style]	c-манас  571, 607
896	[No Paragraph Style]	c-маруты  21, 131, 447, 519, 607
897	[No Paragraph Style]	c-мир богов  153, 240, 509
898	[No Paragraph Style]	c-мир Брахмы, или брахмалока  244, 443
899	[No Paragraph Style]	c-мир Индры, или третье небо, или небо Индры  52, 113, 316, 331, 430, 451, 455, 517, 546, 551, 608
900	[No Paragraph Style]	c-наги  228, 519, 574, 597–598
901	[No Paragraph Style]	c-настика (безбожие)  424, 577, 585
902	[No Paragraph Style]	c-нишка  524, 551
903	[No Paragraph Style]	c-одежда (платье) из лыка  57, 67, 99–100, 120, 130, 144, 182–187, 231, 242, 291, 325, 328, 335, 338, 371, 376, 416, 418, 426, 428, 432, 467, 477, 490, 512, 527, 574
904	[No Paragraph Style]	c-оружие  131, 157, 163, 178, 194, 208, 290, 337, 364, 380, 398, 406, 408, 412, 472, 524, 531
905	[No Paragraph Style]	c-Агнея, или Шикхара, стрела Агни  316, 552
906	[No Paragraph Style]	c-божественное оружие, сыновья Праджапати Кришашвы  157, 208, 531, 602, 605, 613
907	[No Paragraph Style]	c-ваджра, или перун Индры (Шакры)  68, 89, 125, 290, 332, 430, 498, 508, 511, 614
908	[No Paragraph Style]	c-оружие Индры  498
909	[No Paragraph Style]	c-Пинака, лук Шивы-Рудры, Рамы, Джанаки, божественный лук, лук-сокровище  488
910	[No Paragraph Style]	c-Сухой, дротик  414
911	[No Paragraph Style]	c-Тамаса, стрела (?), наводящая тьму  213–217, 540, 614
912	[No Paragraph Style]	c-отшельник, отшельники  57, 61, 107, 121, 130, 132, 139, 144–145, 157, 177, 182, 188, 218, 242, 251, 285–286, 290, 345, 370, 384, 409, 414, 416, 439, 459, 477–480, 491, 499, 512, 518, 521–522, 527, 533, 535–536, 538, 546, 564, 583, 591, 599, 607, 611, 613, 616
913	[No Paragraph Style]	c-пада  415, 527, 561, 566, 591
914	[No Paragraph Style]	c-патала (подземный мир)  66
915	[No Paragraph Style]	c-пахтанье (молочного) океана  134, 501, 519, 598, 602, 607, 614
916	[No Paragraph Style]	c-певец, певцы  32–33, 82, 92, 137, 297, 354, 362, 375, 511, 520, 547, 562, 614
917	[No Paragraph Style]	c-Первая Пхалгуни  597
918	[No Paragraph Style]	c-песнопения  297
919	[No Paragraph Style]	c-пинда  558
920	[No Paragraph Style]	c-пишачи  56, 132, 507
921	[No Paragraph Style]	c-планеты  25, 132, 199, 501–502, 529, 547, 574, 617
922	[No Paragraph Style]	c-пять (семь, девять) планет  45, 57, 99, 128, 192, 350, 360, 509
923	[No Paragraph Style]	c-погребальная жертва  75, 201, 530, 580, 584
924	[No Paragraph Style]	c-подвижник, подвижники  28, 252, 381, 383, 385, 392
925	[No Paragraph Style]	c-прадакшина  512, 516, 557
926	[No Paragraph Style]	c-прана  547
927	[No Paragraph Style]	c-предки  13, 25, 40, 93, 114, 131, 145, 165, 185, 309, 329, 339, 401, 412, 419, 422–423, 425, 427, 430, 433, 437, 442, 449, 451–452, 454–455, 461, 501, 527, 530, 544, 547, 550, 558, 579–581, 583–585, 599, 602
928	[No Paragraph Style]	c-пуджа  105, 513, 524
929	[No Paragraph Style]	c-пурохита  597–598
930	[No Paragraph Style]	c-пут  449, 550, 584, 611
931	[No Paragraph Style]	c-путра  449, 584
932	[No Paragraph Style]	c-Путь богов (Млечный путь)  353, 561
933	[No Paragraph Style]	c-Пушья  13, 22, 24–27, 35, 39, 78, 81, 137, 500, 510, 519–520
934	[No Paragraph Style]	c-пять первоэлементов  587
935	[No Paragraph Style]	c-раджапутра  549
936	[No Paragraph Style]	c-раджасуя  419, 511, 575
937	[No Paragraph Style]	c-разум  9, 15, 25, 31, 45, 53, 57–59, 61, 63, 74, 76, 78, 80, 96–97, 103, 112, 116, 119–120, 123, 146, 149, 166, 169–170, 175, 180, 196, 200, 213, 215, 218, 220, 224, 247, 253, 265, 269, 273, 280, 287, 295–296, 312, 319, 321, 323–324, 329, 336, 338, 340–341, 345, 347, 367, 371, 381–382, 402, 422, 443, 445–446, 454, 456, 512, 517, 547, 554, 556–557, 576, 601, 605, 610–611
938	[No Paragraph Style]	c-раковина  356
939	[No Paragraph Style]	c-ракшасы, ракшаси  4, 44, 56, 132, 205, 312, 331, 478–479, 491, 505, 507, 531, 550, 600, 602, 606, 610, 612–614
940	[No Paragraph Style]	c-раса=1
941	[No Paragraph Style]	c-амрита, или напиток бессмертия  23, 38, 134, 389, 401, 501–502, 519, 608
942	[No Paragraph Style]	c-сома  79, 83, 132–133, 212, 279, 385, 390, 455, 511, 529, 532, 567–568, 572, 585, 592, 597–598, 601, 611–612
943	[No Paragraph Style]	c-риши  12, 18, 21, 23, 25, 28–29, 31, 34, 38, 42, 50, 54, 57, 61, 70, 73, 76–77, 79, 81, 87, 92, 95–96, 99, 102, 104, 106, 110, 113, 118, 121, 126, 130–136, 140, 143, 145–146, 149, 154, 158, 163, 167, 174, 178–179, 181, 186, 188, 192, 198, 200, 204, 206, 210, 214, 218, 220, 224, 226, 228, 232, 235, 242, 246, 250–255, 258, 260, 262, 266, 270, 274, 276–277, 280, 282, 285–288, 296, 299, 303, 307, 310, 312, 316, 321, 327, 330, 334, 341, 343, 345–346, 349, 351, 354, 356, 360, 363, 365, 368, 371, 374, 377, 380–381, 383–384, 386, 391, 394–396, 399, 401–404, 407, 411, 413–414, 418, 426, 429–430, 435, 439, 444, 448–450, 452, 454–455, 457, 460–461, 463, 465–466, 468, 470–471, 474, 477–483, 489–492, 501, 515, 534, 538, 541, 546, 549, 567, 570, 573, 587, 591, 595–598, 600, 604–605, 607, 609–610
944	[No Paragraph Style]	c-брахмариши  175, 600
945	[No Paragraph Style]	c-девариши или божественные риши  465, 597, 605, 609
946	[No Paragraph Style]	c-махариши, или великие риши  61, 131–132, 135, 253, 255, 276, 455, 465–466, 587, 591, 595–598, 600, 607, 609–610
947	[No Paragraph Style]	c-царственные риши  21, 61, 226, 449, 463, 466, 534
948	[No Paragraph Style]	c-саманы (песнопение)  557
949	[No Paragraph Style]	c-самхита  587, 619
950	[No Paragraph Style]	c-сандалии  391, 467–470, 476–477
951	[No Paragraph Style]	c-свастика  378, 565
952	[No Paragraph Style]	c-сваямвара  486–487, 489, 523
953	[No Paragraph Style]	c-святилище  19–20, 94, 158, 262, 342, 384, 500, 524, 540
954	[No Paragraph Style]	c-сиддхи  131, 255, 403, 541, 551
955	[No Paragraph Style]	c-сказители  32, 92, 137, 296–297, 305, 375, 520, 547
956	[No Paragraph Style]	c-Смерть  66, 108, 442, 515
957	[No Paragraph Style]	c-смрити  132, 498, 518–519
958	[No Paragraph Style]	c-собрание  12, 18–20, 22, 51, 304, 311, 356–358, 445, 488, 582
959	[No Paragraph Style]	c-советник, советники  4, 11, 23, 77, 80, 86, 160, 279, 307–308, 313, 349, 351, 360, 362, 380–381, 387, 419–420, 425, 439, 462, 467, 469–470, 475, 510, 549, 559, 575–577, 584, 588–590, 598, 601–602, 604, 607–608, 614–615
960	[No Paragraph Style]	c-созерцание
961	[No Paragraph Style]	c-Солнечная династия  547, 587, 594–597, 599, 601–603, 605, 607–614, 616–617
962	[No Paragraph Style]	c-сыновья (сыны) Кашьяпы и Адити, или Адитьи, или сыновья (сыны) Адити, или суры, или боги  4, 7–8, 10–12, 15–17, 21, 23, 25, 44–45, 53, 56–57, 71, 74, 78–79, 85, 93, 98, 114, 124, 129, 131–136, 145, 147, 153, 164–165, 171–172, 208, 227–229, 233, 236, 240, 244, 260–262, 278, 295, 306, 332, 339–340, 353, 356, 369, 377, 380, 384–385, 391, 394–395, 419, 423–425, 429, 438, 445, 448, 452, 454–456, 458, 482–483, 485, 490, 497–498, 500–501, 509, 511, 516, 518–520, 525–526, 536, 538, 540–542, 546, 561–562, 566–567, 569, 576–578, 580–581, 583, 585, 591, 594–604, 607–610, 612–614, 616
963	[No Paragraph Style]	c-сыновья (сыны) Кашьяпы и Дану, или данавы  78, 208, 228, 395, 430, 531, 579
964	[No Paragraph Style]	c-сыновья (сыны) Кашьяпы и Дити, или сыновья (сыны) Дити, или асуры  10, 44, 233, 369, 531, 545, 596, 598, 601, 607, 612–614
965	Общее название указателя	Указатель флоры и фауны
966	[No Paragraph Style]	d-акула, акулы  273, 345, 510
967	[No Paragraph Style]	d-алоэ  76, 90, 93, 319, 343, 391, 473–474
968	[No Paragraph Style]	d-амалака  386, 388, 400
969	[No Paragraph Style]	d-амра  400
970	[No Paragraph Style]	d-анкола  400, 570
971	[No Paragraph Style]	d-аришта  400, 570
972	[No Paragraph Style]	d-асана  400, 570
973	[No Paragraph Style]	d-ашвакарна  415
974	[No Paragraph Style]	d-ашваттха  388, 568
975	[No Paragraph Style]	d-ашока  51, 549, 596
976	[No Paragraph Style]	d-бадари  255, 400, 433
977	[No Paragraph Style]	d-баньян  242, 257
978	[No Paragraph Style]	d-бибхитака, или вибхитака  388, 568
979	[No Paragraph Style]	d-биджака  400, 570
980	[No Paragraph Style]	d-биджапурака  386, 567, 570
981	[No Paragraph Style]	d-билва  259, 386, 388, 400
982	[No Paragraph Style]	d-бхавья  400, 570
983	[No Paragraph Style]	d-бхаллатака  259, 540
984	[No Paragraph Style]	d-бхурджа  401, 571
985	[No Paragraph Style]	d-варана  400, 570
